full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Nick Woltemade,Newcastle,Forward,67,64.04,0.41,0.11,0.0,0.0,1.44,1.18,1.62,1.52,1.24,1.64,16,36,0,13,1,0.0,15,0,2.0,6.4,392.6,220.7,392.0,99.4
Oleksandr Zinchenko,"""Nottham Forest""",Defender,49,77.11,0.02,0.12,0.0,0.0,3.58,2.56,1.24,1.64,1.62,1.52,13,36,1,16,0,0.0,0,0,4.0,0.2,80.8,83.4,22.0,18.6
Stefan Ortega Moreno,"""Nottham Forest""",Goalkeeper,47,100.0,0.0,0.0,0.0,0.0,0.33,0.0,1.24,1.64,1.62,1.52,13,36,1,16,0,0.0,0,0,4.0,0.2,68.6,0.0,0.0,6.9
Matz Sels,"""Nottham Forest""",Goalkeeper,46,95.32,0.0,0.0,0.07,0.0,0.9,0.04,1.24,1.64,1.62,1.52,13,36,1,16,15,0.0,180,0,4.0,5.0,628.6,10.0,0.0,63.9
Nikola Milenković,"""Nottham Forest""",Defender,51,98.1,0.01,0.0,0.17,0.0,7.57,0.78,1.24,1.64,1.62,1.52,13,36,1,16,9,0.0,135,0,4.0,3.3,617.6,42.1,108.0,77.0
Murillo Costa dos Santos,"""Nottham Forest""",Defender,52,94.76,0.03,0.01,0.21,0.0,7.94,1.48,1.24,1.64,1.62,1.52,13,36,1,16,0,0.0,0,0,4.0,1.8,542.2,115.5,82.0,74.0
Ola Aina,"""Nottham Forest""",Defender,47,98.46,0.02,0.02,0.17,0.0,5.61,1.76,1.24,1.64,1.62,1.52,13,36,1,16,9,0.05,90,0,4.0,2.2,285.2,160.3,58.0,50.5
Neco Williams,"""Nottham Forest""",Defender,48,95.85,0.05,0.13,0.18,0.03,4.08,2.7,1.24,1.64,1.62,1.52,13,36,1,16,6,0.03,135,0,4.0,4.3,739.4,530.0,349.0,161.8
Jair Paula da Cunha Filho,"""Nottham Forest""",Defender,42,69.26,0.03,0.0,0.0,0.0,6.83,1.26,1.24,1.64,1.62,1.52,13,36,1,16,2,0.0,94,0,4.0,0.1,73.0,2.9,10.0,8.5
Felipe Rodrigues da Silva,"""Nottham Forest""",Defender,43,65.62,0.12,0.0,0.42,0.0,7.32,2.19,1.24,1.64,1.62,1.52,13,36,1,16,2,0.0,130,0,4.0,0.1,260.0,21.1,61.0,34.2
Zach Abbott,"""Nottham Forest""",Defender,38,61.48,0.0,0.0,0.0,0.0,4.91,2.18,1.24,1.64,1.62,1.52,13,36,1,16,1,0.0,45,0,4.0,0.2,25.4,6.4,0.0,3.2
Morgan Gibbs-White,"""Nottham Forest""",Midfielder,76,94.03,0.3,0.13,0.03,0.0,1.39,0.59,1.24,1.64,1.62,1.52,13,36,1,16,17,0.08,110,1,4.0,9.1,754.8,700.3,745.0,219.8
Callum Hudson-Odoi,"""Nottham Forest""",Midfielder,57,68.78,0.14,0.19,0.0,0.0,1.18,0.69,1.24,1.64,1.62,1.52,13,36,1,16,0,0.0,0,0,4.0,0.6,366.6,611.7,330.0,130.6
Elliot Anderson,"""Nottham Forest""",Midfielder,56,97.78,0.09,0.1,0.2,0.0,2.77,2.8,1.24,1.64,1.62,1.52,13,36,1,16,10,0.23,135,0,4.0,7.0,793.8,876.4,274.0,194.8
Ibrahim Sangaré,"""Nottham Forest""",Midfielder,49,86.45,0.07,0.06,0.22,0.0,3.85,2.58,1.24,1.64,1.62,1.52,13,36,1,16,1,0.0,45,0,4.0,0.1,407.6,201.9,126.0,73.7
Chris Wood,"""Nottham Forest""",Forward,71,70.46,0.32,0.03,0.0,0.0,1.56,0.12,1.24,1.64,1.62,1.52,13,36,1,16,8,0.52,111,1,4.0,4.7,134.4,67.2,227.0,41.8
Igor Jesus Maciel da Cruz,"""Nottham Forest""",Forward,59,69.25,0.29,0.09,0.04,0.0,1.55,0.93,1.24,1.64,1.62,1.52,13,36,1,16,19,0.97,111,0,4.0,2.5,391.2,210.7,641.0,121.9
John Victor Maciel Furtado,"""Nottham Forest""",Goalkeeper,40,97.78,0.0,0.0,0.2,0.0,0.82,0.0,1.24,1.64,1.62,1.52,13,36,1,16,0,0.0,0,0,4.0,0.3,56.4,0.0,0.0,5.7
Nicolò Savona,"""Nottham Forest""",Defender,45,82.22,0.11,0.05,0.17,0.0,3.25,1.76,1.24,1.64,1.62,1.52,13,36,1,16,0,0.0,0,0,4.0,0.0,216.6,123.2,94.0,43.5
Daniel Ballard,Sunderland,Defender,47,82.11,0.16,0.07,0.17,0.04,9.7,1.39,1.09,1.64,1.86,1.33,3,36,1,12,-2,0.04,113,0,3.0,2.7,662.8,181.2,370.0,121.5
Trai Hume,Sunderland,Defender,45,88.83,0.08,0.05,0.29,0.0,4.28,2.09,1.09,1.64,1.86,1.33,3,36,1,12,0,0.08,180,0,3.0,0.3,487.8,324.6,222.0,102.6
Reinildo Mandava,Sunderland,Defender,38,86.06,0.01,0.02,0.37,0.05,5.73,1.7,1.09,1.64,1.86,1.33,3,36,1,12,3,0.0,116,0,3.0,2.9,326.0,124.8,39.0,49.1
Jenson Seelt,Sunderland,Defender,40,75.0,0.0,0.0,0.0,0.0,5.41,2.71,1.09,1.64,1.86,1.33,3,36,1,12,0,0.0,0,0,3.0,0.1,33.6,2.4,0.0,3.6
Habib Diarra,Sunderland,Midfielder,53,85.06,0.2,0.02,0.33,0.0,1.12,0.93,1.09,1.64,1.86,1.33,3,36,1,12,2,0.15,82,1,3.0,0.1,145.0,124.5,222.0,47.8
Enzo Le Fée,Sunderland,Midfielder,48,90.34,0.15,0.17,0.17,0.0,2.47,2.74,1.09,1.64,1.86,1.33,3,36,1,12,6,0.12,180,1,3.0,1.5,628.2,691.1,252.0,157.4
Noah Sadiki,Sunderland,Midfielder,49,98.3,0.03,0.03,0.27,0.0,2.87,1.57,1.09,1.64,1.86,1.33,3,36,1,12,4,0.13,161,0,3.0,0.1,327.4,300.2,132.0,76.2
Chemsdine Talbi,Sunderland,Midfielder,49,61.92,0.14,0.04,0.0,0.0,1.18,0.62,1.09,1.64,1.86,1.33,3,36,1,12,2,0.09,90,0,3.0,0.2,236.8,205.0,238.0,67.5
Granit Xhaka,Sunderland,Midfielder,51,94.12,0.03,0.12,0.24,0.0,4.34,1.57,1.09,1.64,1.86,1.33,3,36,1,12,10,0.14,180,0,3.0,3.2,642.6,561.3,98.0,130.2
Robin Roefs,Sunderland,Goalkeeper,48,100.0,0.0,0.02,0.12,0.0,1.03,0.0,1.09,1.64,1.86,1.33,3,36,1,12,3,0.0,180,0,3.0,8.1,832.8,40.0,0.0,87.2
Omar Alderete,Sunderland,Defender,41,96.63,0.05,0.02,0.2,0.0,9.08,1.01,1.09,1.64,1.86,1.33,3,36,1,12,4,0.23,180,0,3.0,5.5,730.0,137.1,273.0,114.4
Nordi Mukiele,Sunderland,Defender,46,96.67,0.09,0.09,0.18,0.0,6.59,2.4,1.09,1.64,1.86,1.33,3,36,1,12,11,0.19,180,0,3.0,8.4,684.0,327.3,209.0,122.1
Lutsharel Geertruida,Sunderland,Defender,45,61.73,0.04,0.05,0.06,0.0,4.27,2.17,1.09,1.64,1.86,1.33,3,36,1,12,0,0.0,0,0,3.0,0.1,238.0,116.1,67.0,42.1
Brian Brobbey,Sunderland,Forward,53,67.82,0.27,0.07,0.32,0.0,0.85,0.43,1.09,1.64,1.86,1.33,3,36,1,12,3,0.06,161,0,3.0,1.0,282.4,163.6,443.0,87.1
Bertrand Traoré,Sunderland,Midfielder,55,62.5,0.08,0.13,0.13,0.0,1.56,1.56,1.09,1.64,1.86,1.33,3,36,1,12,0,0.0,0,0,3.0,0.0,115.6,108.4,135.0,35.9
Melker Ellborg,Sunderland,Goalkeeper,40,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.09,1.64,1.86,1.33,3,36,1,12,0,0.0,0,0,3.0,0.1,73.6,0.0,0.0,7.4
Guglielmo Vicario,Spurs,Goalkeeper,47,100.0,0.0,0.0,0.03,0.0,1.13,0.03,1.19,1.5,1.58,1.42,14,36,1,17,0,0.0,0,0,3.0,4.8,709.2,10.1,0.0,72.2
Antonín Kinský,Spurs,Goalkeeper,39,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.19,1.5,1.58,1.42,14,36,1,17,8,0.0,180,0,3.0,1.8,48.0,0.0,0.0,4.8
Pedro Porro Sauceda,Spurs,Defender,52,91.22,0.05,0.12,0.28,0.0,4.67,2.35,1.19,1.5,1.58,1.42,14,36,1,17,12,0.04,180,0,3.0,10.8,613.6,727.0,189.0,153.1
Cristian Romero,Spurs,Defender,50,90.72,0.09,0.09,0.43,0.1,6.69,2.79,1.19,1.5,1.58,1.42,14,36,1,17,0,0.0,0,0,3.0,2.9,574.8,133.6,223.0,93.2
Kevin Danso,Spurs,Defender,42,64.5,0.03,0.01,0.52,0.0,10.04,1.85,1.19,1.5,1.58,1.42,14,36,1,17,8,0.09,180,0,3.0,0.2,339.8,35.6,72.0,44.9
Djed Spence,Spurs,Defender,41,80.49,0.05,0.09,0.18,0.0,3.31,1.96,1.19,1.5,1.58,1.42,14,36,1,17,9,0.02,113,0,3.0,0.9,280.2,206.3,182.0,66.6
Destiny Udogie,Spurs,Defender,43,71.5,0.01,0.09,0.25,0.0,2.47,1.97,1.19,1.5,1.58,1.42,14,36,1,17,2,0.0,90,0,3.0,0.3,179.0,180.8,92.0,45.3
Micky van de Ven,Spurs,Defender,44,96.49,0.08,0.03,0.26,0.03,5.26,1.17,1.19,1.5,1.58,1.42,14,36,1,17,8,0.0,180,0,3.0,17.6,647.4,93.3,210.0,95.0
Mohammed Kudus,Spurs,Midfielder,64,92.22,0.13,0.15,0.17,0.0,0.53,1.7,1.19,1.5,1.58,1.42,14,36,1,17,0,0.0,0,0,3.0,9.2,333.4,413.8,302.0,104.7
Rodrigo Bentancur,Spurs,Midfielder,52,80.68,0.04,0.04,0.38,0.0,4.53,2.54,1.19,1.5,1.58,1.42,14,36,1,17,6,0.05,156,0,3.0,0.2,313.4,171.1,109.0,59.6
Yves Bissouma,Spurs,Midfielder,52,62.53,0.03,0.0,0.58,0.0,3.9,2.7,1.19,1.5,1.58,1.42,14,36,1,17,4,0.0,84,0,3.0,0.0,89.6,25.5,23.0,13.7
Archie Gray,Spurs,Midfielder,48,72.17,0.1,0.1,0.3,0.0,3.94,0.68,1.19,1.5,1.58,1.42,14,36,1,17,0,0.0,0,0,3.0,0.1,257.2,138.1,158.0,55.3
Richarlison de Andrade,Spurs,Forward,63,63.91,0.43,0.15,0.27,0.0,2.86,1.32,1.19,1.5,1.58,1.42,14,36,1,17,13,0.58,140,0,3.0,6.2,547.4,203.5,707.0,145.3
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,Midfielder,55,71.48,0.1,0.03,0.28,0.0,3.98,4.63,1.19,1.5,1.58,1.42,14,36,1,17,11,0.59,118,0,3.0,0.8,559.0,120.4,227.0,90.9
Xavi Simons,Spurs,Midfielder,64,70.16,0.14,0.24,0.25,0.05,1.44,1.75,1.19,1.5,1.58,1.42,14,36,1,17,3,0.12,62,0,3.0,1.2,349.6,533.8,255.0,113.9
Randal Kolo Muani,Spurs,Forward,69,63.05,0.16,0.08,0.18,0.0,1.34,1.58,1.19,1.5,1.58,1.42,14,36,1,17,2,0.27,111,0,3.0,0.4,164.8,252.2,272.0,67.9
Conor Gallagher,Spurs,Midfielder,50,82.22,0.1,0.07,0.19,0.0,2.44,1.56,1.19,1.5,1.58,1.42,14,36,1,17,13,0.04,180,0,3.0,0.2,165.8,163.9,117.0,44.7
Alphonse Areola,West Ham,Goalkeeper,42,100.0,0.0,0.0,0.0,0.0,1.5,0.0,1.28,1.79,2.03,0.87,1,36,1,18,0,0.0,0,0,2.0,1.9,570.4,10.0,0.0,57.9
El Hadji Malick Diouf,West Ham,Defender,41,93.52,0.02,0.11,0.18,0.0,5.54,1.48,1.28,1.79,2.03,0.87,1,36,1,18,3,0.03,163,0,2.0,2.3,526.8,396.9,110.0,103.5
Maximilian Kilman,West Ham,Defender,41,82.12,0.07,0.01,0.23,0.0,8.31,0.92,1.28,1.79,2.03,0.87,1,36,1,18,0,0.0,0,0,2.0,0.1,392.4,55.8,60.0,50.9
Konstantinos Mavropanos,West Ham,Defender,45,89.21,0.11,0.02,0.08,0.0,9.51,1.39,1.28,1.79,2.03,0.87,1,36,1,18,3,0.04,180,0,2.0,1.9,691.2,53.6,283.0,102.8
Nayef Aguerd,West Ham,Defender,44,100.0,0.04,0.0,0.0,0.0,7.0,0.5,1.28,1.79,2.03,0.87,1,36,1,18,0,0.0,0,0,2.0,0.0,39.0,3.9,8.0,5.1
Jean-Clair Todibo,West Ham,Defender,43,90.58,0.03,0.02,0.21,0.05,6.45,1.96,1.28,1.79,2.03,0.87,1,36,1,18,1,0.0,1,0,2.0,0.1,372.6,65.5,24.0,46.3
Aaron Wan-Bissaka,West Ham,Defender,41,93.57,0.0,0.05,0.19,0.0,6.3,1.4,1.28,1.79,2.03,0.87,1,36,1,18,1,0.0,25,0,2.0,4.3,415.4,290.5,30.0,74.0
Lucas Tolentino Coelho de Lima,West Ham,Midfielder,59,95.31,0.14,0.18,0.29,0.06,1.78,2.38,1.28,1.79,2.03,0.87,1,36,1,18,0,0.0,0,0,2.0,1.0,374.6,397.2,186.0,95.7
Crysencio Summerville,West Ham,Midfielder,54,88.85,0.22,0.11,0.2,0.0,1.96,1.55,1.28,1.79,2.03,0.87,1,36,1,18,3,0.21,177,0,2.0,1.3,391.4,405.3,510.0,130.4
Jarrod Bowen,West Ham,Forward,77,99.87,0.23,0.21,0.11,0.0,2.01,1.29,1.28,1.79,2.03,0.87,1,36,1,18,12,0.18,177,1,2.0,12.6,802.4,644.2,765.0,221.2
Kyle Walker-Peters,West Ham,Defender,42,64.39,0.08,0.03,0.14,0.0,3.35,3.07,1.28,1.79,2.03,0.87,1,36,1,18,3,0.0,154,0,2.0,0.3,263.4,123.2,106.0,49.3
Mads Hermansen,West Ham,Goalkeeper,42,100.0,0.0,0.0,0.0,0.0,1.27,0.0,1.28,1.79,2.03,0.87,1,36,1,18,4,0.0,180,0,2.0,0.8,349.8,10.0,0.0,36.0
Mateus Gonçalo Espanha Fernandes,West Ham,Midfielder,55,93.4,0.04,0.1,0.19,0.0,2.49,3.05,1.28,1.79,2.03,0.87,1,36,1,18,6,0.04,180,0,2.0,0.4,580.4,547.1,118.0,124.6
Pablo Felipe Pereira de Jesus,West Ham,Forward,54,75.96,0.12,0.07,0.0,0.0,1.99,2.73,1.28,1.79,2.03,0.87,1,36,1,18,4,0.15,170,0,2.0,0.0,92.4,135.6,91.0,32.0
Valentín Castellanos,West Ham,Forward,55,89.26,0.37,0.06,0.37,0.0,1.77,0.69,1.28,1.79,2.03,0.87,1,36,1,18,2,0.63,142,0,2.0,0.2,204.8,170.7,414.0,77.7
Axel Disasi,West Ham,Defender,45,100.0,0.1,0.0,0.09,0.0,5.64,1.09,1.28,1.79,2.03,0.87,1,36,1,18,4,0.0,180,0,2.0,0.2,186.6,17.0,84.0,28.8
Sam Johnstone,Wolves,Goalkeeper,44,100.0,0.0,0.0,0.0,0.0,2.0,0.17,0.96,1.81,1.52,1.43,8,36,0,20,0,0.0,0,0,5.0,0.1,308.0,0.1,0.0,30.8
José Malheiro de Sá,Wolves,Goalkeeper,42,100.0,0.0,0.0,0.1,0.0,2.05,0.0,0.96,1.81,1.52,1.43,8,36,0,20,2,0.0,90,0,5.0,1.1,445.6,10.0,0.0,45.9
Daniel Bentley,Wolves,Goalkeeper,39,100.0,0.0,0.0,0.0,0.0,1.5,0.0,0.96,1.81,1.52,1.43,8,36,0,20,2,0.0,90,0,5.0,0.5,41.0,0.0,0.0,4.1
Emmanuel Agbadou,Wolves,Defender,42,86.75,0.04,0.01,0.08,0.08,7.61,2.62,0.96,1.81,1.52,1.43,8,36,0,20,0,0.0,0,0,5.0,0.1,312.2,76.0,75.0,46.4
Matt Doherty,Wolves,Defender,44,83.03,0.01,0.02,0.44,0.0,5.73,1.83,0.96,1.81,1.52,1.43,8,36,0,20,2,0.0,84,0,5.0,0.1,132.4,51.1,20.0,20.5
Hugo Bueno López,Wolves,Defender,43,79.76,0.03,0.14,0.12,0.0,4.16,2.47,0.96,1.81,1.52,1.43,8,36,0,20,8,0.23,167,0,5.0,0.2,545.4,659.4,167.0,137.5
Yerson Mosquera Valdelamar,Wolves,Defender,43,87.22,0.11,0.06,0.53,0.0,6.41,2.46,0.96,1.81,1.52,1.43,8,36,0,20,2,0.09,90,0,5.0,0.1,370.0,138.8,230.0,73.9
Santiago Ignacio Bueno,Wolves,Defender,44,97.39,0.05,0.03,0.16,0.0,5.6,2.01,0.96,1.81,1.52,1.43,8,36,0,20,12,0.3,180,0,5.0,0.1,563.4,121.4,224.0,90.7
Toti Gomes,Wolves,Defender,42,87.12,0.06,0.01,0.14,0.07,7.49,1.51,0.96,1.81,1.52,1.43,8,36,0,20,6,0.31,180,0,5.0,0.1,323.8,92.4,69.0,48.7
Ki-Jana Hoever,Wolves,Defender,38,60.69,0.0,0.07,0.0,0.0,5.74,2.77,0.96,1.81,1.52,1.43,8,36,0,20,0,0.0,0,0,5.0,0.9,101.4,87.8,13.0,20.3
André Trindade da Costa Neto,Wolves,Midfielder,52,86.56,0.02,0.04,0.36,0.0,3.0,2.67,0.96,1.81,1.52,1.43,8,36,0,20,3,0.05,180,0,5.0,0.1,394.8,301.9,42.0,73.8
Marshall Munetsi,Wolves,Midfielder,53,73.76,0.19,0.04,0.21,0.0,4.03,2.17,0.96,1.81,1.52,1.43,8,36,0,20,0,0.0,0,0,5.0,0.0,163.6,61.8,196.0,42.1
Jackson Tchatchoua,Wolves,Defender,44,65.3,0.01,0.11,0.15,0.0,3.88,1.42,0.96,1.81,1.52,1.43,8,36,0,20,1,0.0,4,0,5.0,0.0,318.2,349.9,69.0,73.8
Ladislav Krejcí,Wolves,Defender,45,94.83,0.07,0.03,0.12,0.04,6.26,1.14,0.96,1.81,1.52,1.43,8,36,0,20,0,0.0,0,0,5.0,0.1,502.0,132.6,267.0,90.5
Mateus Mané,Wolves,Forward,42,71.11,0.09,0.1,0.0,0.0,1.75,1.28,0.96,1.81,1.52,1.43,8,36,0,20,4,0.16,180,0,5.0,1.2,252.8,342.9,228.0,81.7
Adam Armstrong,Wolves,Forward,52,92.93,0.17,0.15,0.29,0.0,1.09,0.69,0.96,1.81,1.52,1.43,8,36,0,20,4,0.59,180,0,5.0,0.1,111.0,84.4,152.0,34.6
