full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Nordi Mukiele,Sunderland,Defender,45,96.31,0.07,0.1,0.17,0.0,6.99,2.37,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,0,0.0,0,0,4.0,6.2,559.0,278.7,141.0,97.9
Lutsharel Geertruida,Sunderland,Defender,45,60.14,0.05,0.05,0.0,0.0,4.09,2.11,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,3,0.06,144,0,4.0,0.1,217.2,110.1,63.0,39.0
Brian Brobbey,Sunderland,Forward,53,61.69,0.21,0.07,0.21,0.0,0.92,0.5,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,2,0.13,77,0,4.0,0.6,240.0,110.2,275.0,61.1
Bertrand Traoré,Sunderland,Midfielder,55,62.5,0.08,0.13,0.13,0.0,1.56,1.56,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,1,0.0,6,0,4.0,0.0,115.6,108.4,135.0,35.9
Melker Ellborg,Sunderland,Goalkeeper,40,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,13,0.0,180,0,4.0,0.1,53.0,0.0,0.0,5.3
Guglielmo Vicario,Spurs,Goalkeeper,47,100.0,0.0,0.0,0.03,0.0,1.13,0.03,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,4,0.0,180,0,4.0,5.6,677.4,10.1,0.0,69.0
Pedro Porro Sauceda,Spurs,Defender,51,89.53,0.03,0.12,0.26,0.0,4.56,2.13,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,3,0.03,163,0,4.0,10.1,462.8,563.4,100.0,112.8
Cristian Romero,Spurs,Defender,50,90.69,0.09,0.09,0.42,0.11,6.79,2.79,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,0,0.0,0,0,4.0,3.2,543.2,110.8,206.0,86.0
Djed Spence,Spurs,Defender,42,86.23,0.05,0.09,0.2,0.0,3.37,1.74,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,4,0.04,75,0,4.0,0.9,254.6,201.5,172.0,62.7
Destiny Udogie,Spurs,Defender,43,67.69,0.02,0.08,0.23,0.0,2.38,2.15,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,0,0.0,0,0,4.0,0.3,144.0,122.3,82.0,34.9
Micky van de Ven,Spurs,Defender,44,97.53,0.09,0.04,0.27,0.04,5.59,1.18,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,-3,0.0,37,0,4.0,19.2,583.2,80.2,204.0,86.6
Mohammed Kudus,Spurs,Midfielder,64,92.22,0.13,0.15,0.17,0.0,0.53,1.7,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,0,0.0,0,0,4.0,9.4,333.4,413.8,302.0,104.7
Rodrigo Bentancur,Spurs,Midfielder,52,80.0,0.05,0.05,0.31,0.0,4.41,2.37,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,0,0.0,0,0,4.0,0.2,268.6,159.7,85.0,51.6
Yves Bissouma,Spurs,Midfielder,52,65.0,0.04,0.0,0.58,0.0,4.89,3.52,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,0,0.0,47,0,4.0,0.0,83.8,18.9,23.0,12.6
Archie Gray,Spurs,Midfielder,48,72.94,0.1,0.11,0.34,0.0,4.13,0.63,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,7,0.05,180,0,4.0,0.2,239.8,124.3,134.0,49.8
Richarlison de Andrade,Spurs,Forward,63,61.82,0.44,0.14,0.32,0.0,2.95,1.25,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,10,0.93,106,0,4.0,6.3,474.6,183.9,605.0,126.1
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,Midfielder,55,75.85,0.07,0.03,0.3,0.0,4.01,4.87,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,4,0.03,90,0,4.0,0.8,495.0,115.6,170.0,78.3
Xavi Simons,Spurs,Midfielder,65,73.56,0.1,0.24,0.23,0.06,1.44,1.78,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,2,0.18,50,0,4.0,1.3,288.0,476.5,217.0,98.2
Randal Kolo Muani,Spurs,Forward,69,62.73,0.15,0.09,0.14,0.0,1.43,1.58,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,5,0.0,57,0,4.0,0.5,144.6,208.3,202.0,54.8
Conor Gallagher,Spurs,Midfielder,51,84.58,0.14,0.06,0.0,0.0,2.34,1.56,1.18,1.55,1.2,1.7,17.0,31.0,1.0,16.0,1,0.0,47,0,4.0,0.1,85.8,107.2,86.0,27.9
Alphonse Areola,West Ham,Goalkeeper,43,100.0,0.0,0.0,0.0,0.0,1.5,0.0,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,0,0.0,0,0,9.0,2.0,570.4,10.0,0.0,57.9
El Hadji Malick Diouf,West Ham,Defender,40,92.78,0.02,0.11,0.18,0.0,5.93,1.35,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,8,0.0,180,0,9.0,2.4,427.8,247.4,83.0,76.0
Maximilian Kilman,West Ham,Defender,41,82.12,0.07,0.01,0.23,0.0,8.31,0.92,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,0,0.0,0,0,9.0,0.1,392.4,55.8,60.0,50.9
Konstantinos Mavropanos,West Ham,Defender,44,86.86,0.08,0.0,0.1,0.0,9.74,1.39,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,13,0.54,91,0,9.0,0.4,512.2,25.4,188.0,72.5
Nayef Aguerd,West Ham,Defender,44,100.0,0.04,0.0,0.0,0.0,7.0,0.5,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,0,0.0,0,0,9.0,0.0,39.0,3.9,8.0,5.1
Ollie Scarles,West Ham,Defender,43,61.48,0.03,0.13,0.14,0.0,5.92,3.99,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,0,0.0,0,0,9.0,0.0,138.2,71.7,22.0,23.2
Jean-Clair Todibo,West Ham,Defender,43,95.06,0.03,0.02,0.21,0.05,6.4,1.96,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,13,0.0,180,0,9.0,0.1,370.6,65.5,24.0,46.1
Aaron Wan-Bissaka,West Ham,Defender,41,96.77,0.0,0.05,0.15,0.0,6.52,1.38,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,9,0.0,180,0,9.0,4.6,398.2,288.9,30.0,72.1
Lucas Tolentino Coelho de Lima,West Ham,Midfielder,59,95.31,0.14,0.18,0.29,0.06,1.78,2.38,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,0,0.0,0,0,9.0,1.1,374.6,397.2,186.0,95.7
Crysencio Summerville,West Ham,Midfielder,56,87.5,0.22,0.1,0.19,0.0,2.04,1.5,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,11,0.13,90,0,9.0,1.3,371.0,331.2,472.0,117.4
Freddie Potts,West Ham,Midfielder,44,63.27,0.02,0.1,0.08,0.0,3.87,2.22,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,0,0.0,0,0,9.0,0.5,179.6,129.9,37.0,34.7
Jarrod Bowen,West Ham,Forward,75,99.85,0.25,0.17,0.13,0.0,1.87,1.31,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,10,0.13,180,1,9.0,9.6,670.6,491.0,687.0,184.8
Mads Hermansen,West Ham,Goalkeeper,42,100.0,0.0,0.0,0.0,0.0,1.4,0.0,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,12,0.0,180,0,9.0,0.6,253.0,0.0,0.0,25.3
Mateus Gonçalo Espanha Fernandes,West Ham,Midfielder,55,92.34,0.04,0.1,0.19,0.0,2.74,3.05,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,3,0.03,180,0,9.0,0.4,520.0,472.0,105.0,109.8
Pablo Felipe Pereira de Jesus,West Ham,Forward,54,61.48,0.16,0.06,0.0,0.0,2.01,2.59,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,2,0.0,63,0,9.0,0.0,23.4,55.2,23.0,10.2
Valentín Castellanos,West Ham,Forward,55,93.0,0.37,0.06,0.22,0.0,1.65,0.55,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,4,0.1,161,0,9.0,0.1,120.4,120.7,255.0,48.6
Axel Disasi,West Ham,Defender,45,100.0,0.11,0.0,0.0,0.0,5.17,0.33,1.27,1.85,1.34,1.55,4.0,31.0,0.0,18.0,8,0.0,180,0,9.0,0.1,83.8,13.1,53.0,15.0
Sam Johnstone,Wolves,Goalkeeper,44,100.0,0.0,0.0,0.0,0.0,2.0,0.17,0.96,1.78,,,,,,,0,0.0,0,0,,0.1,308.0,0.1,0.0,30.8
José Malheiro de Sá,Wolves,Goalkeeper,42,100.0,0.0,0.0,0.11,0.0,2.05,0.0,0.96,1.78,,,,,,,11,0.0,270,0,,1.1,409.4,10.0,0.0,42.3
Emmanuel Agbadou,Wolves,Defender,42,86.75,0.04,0.01,0.08,0.08,7.61,2.62,0.96,1.78,,,,,,,0,0.0,0,0,,0.1,312.2,76.0,75.0,46.4
Matt Doherty,Wolves,Defender,44,81.33,0.01,0.02,0.49,0.0,5.64,1.67,0.96,1.78,,,,,,,1,0.0,58,0,,0.1,116.2,50.8,18.0,18.6
Hugo Bueno López,Wolves,Defender,43,77.18,0.03,0.14,0.05,0.0,4.12,2.45,0.96,1.78,,,,,,,8,0.0,191,0,,0.2,466.8,552.1,140.0,116.2
Yerson Mosquera Valdelamar,Wolves,Defender,43,86.97,0.11,0.06,0.52,0.0,6.38,2.58,0.96,1.78,,,,,,,11,0.06,211,0,,0.1,345.2,125.7,209.0,68.0
Santiago Ignacio Bueno,Wolves,Defender,44,96.92,0.05,0.01,0.19,0.0,5.53,1.97,0.96,1.78,,,,,,,8,0.04,270,0,,0.1,447.8,98.5,170.0,71.5
Toti Gomes,Wolves,Defender,42,84.37,0.04,0.01,0.17,0.08,6.93,1.39,0.96,1.78,,,,,,,8,0.18,90,0,,0.1,240.4,78.2,34.0,35.3
Ki-Jana Hoever,Wolves,Defender,38,60.69,0.0,0.07,0.0,0.0,5.74,2.77,0.96,1.78,,,,,,,0,0.0,0,0,,0.9,101.4,87.8,13.0,20.3
Hwang Hee-chan,Wolves,Midfielder,56,65.28,0.19,0.08,0.23,0.0,1.73,0.63,0.96,1.78,,,,,,,0,0.0,0,0,,0.1,132.2,152.8,145.0,42.4
André Trindade da Costa Neto,Wolves,Midfielder,52,84.64,0.02,0.04,0.38,0.0,3.13,2.66,0.96,1.78,,,,,,,19,0.15,268,0,,0.1,337.8,241.4,37.0,61.6
Marshall Munetsi,Wolves,Midfielder,53,73.76,0.19,0.04,0.21,0.0,4.03,2.17,0.96,1.78,,,,,,,0,0.0,0,0,,0.0,163.6,61.8,196.0,42.1
Jackson Tchatchoua,Wolves,Defender,44,66.75,0.01,0.11,0.16,0.0,3.98,1.43,0.96,1.78,,,,,,,12,0.07,270,0,,0.0,301.8,316.8,63.0,68.2
Ladislav Krejcí,Wolves,Defender,45,94.95,0.06,0.04,0.13,0.04,6.36,1.02,0.96,1.78,,,,,,,4,0.04,180,0,,0.1,451.6,115.3,219.0,78.9
Mateus Mané,Wolves,Forward,44,70.83,0.09,0.08,0.0,0.0,1.9,1.12,0.96,1.78,,,,,,,5,0.12,204,0,,1.3,216.4,240.0,199.0,65.2
Adam Armstrong,Wolves,Forward,53,91.75,0.11,0.16,0.47,0.0,1.59,0.48,0.96,1.78,,,,,,,10,0.47,235,0,,0.0,87.8,63.2,34.0,18.6
