full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Melker Ellborg,Sunderland,Goalkeeper,40,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.08,1.59,1.19,1.55,17,32.0,1,11,6,0.0,180,0,7.0,0.1,73.6,0.0,0.0,7.4
Guglielmo Vicario,Spurs,Goalkeeper,47,100.0,0.0,0.0,0.03,0.0,1.13,0.03,1.19,1.55,1.08,1.59,11,32.0,0,17,5,0.0,180,0,2.0,5.2,709.2,10.1,0.0,72.2
Pedro Porro Sauceda,Spurs,Defender,51,89.92,0.03,0.13,0.25,0.0,4.41,2.12,1.19,1.55,1.08,1.59,11,32.0,0,17,3,0.03,180,0,2.0,9.4,478.8,610.2,102.0,119.3
Cristian Romero,Spurs,Defender,50,91.11,0.09,0.09,0.4,0.1,6.65,2.75,1.19,1.55,1.08,1.59,11,32.0,0,17,1,0.02,90,0,2.0,3.1,562.6,123.2,214.0,90.0
Kevin Danso,Spurs,Defender,42,60.98,0.03,0.0,0.39,0.0,10.46,1.84,1.19,1.55,1.08,1.59,11,32.0,0,17,7,0.1,180,0,2.0,0.1,264.4,12.0,40.0,31.7
Djed Spence,Spurs,Defender,42,84.91,0.05,0.09,0.2,0.0,3.29,1.89,1.19,1.55,1.08,1.59,11,32.0,0,17,5,0.04,120,0,2.0,0.9,262.0,202.2,172.0,63.5
Destiny Udogie,Spurs,Defender,43,66.11,0.02,0.11,0.32,0.0,2.25,2.15,1.19,1.55,1.08,1.59,11,32.0,0,17,-1,0.0,45,0,2.0,0.3,149.0,138.8,86.0,37.5
Micky van de Ven,Spurs,Defender,44,95.99,0.09,0.04,0.26,0.04,5.52,1.16,1.19,1.55,1.08,1.59,11,32.0,0,17,1,0.0,45,0,2.0,18.6,585.4,81.0,206.0,87.1
Mohammed Kudus,Spurs,Midfielder,64,92.22,0.13,0.15,0.17,0.0,0.53,1.7,1.19,1.55,1.08,1.59,11,32.0,0,17,0,0.0,0,0,2.0,9.3,333.4,413.8,302.0,104.7
Rodrigo Bentancur,Spurs,Midfielder,52,80.0,0.05,0.05,0.31,0.0,4.41,2.37,1.19,1.55,1.08,1.59,11,32.0,0,17,0,0.0,0,0,2.0,0.2,268.6,159.7,85.0,51.6
Yves Bissouma,Spurs,Midfielder,52,65.0,0.04,0.0,0.58,0.0,4.89,3.52,1.19,1.55,1.08,1.59,11,32.0,0,17,0,0.0,0,0,2.0,0.0,83.8,18.9,23.0,12.6
Archie Gray,Spurs,Midfielder,48,74.07,0.1,0.11,0.32,0.0,3.88,0.72,1.19,1.55,1.08,1.59,11,32.0,0,17,4,0.16,173,0,2.0,0.2,246.8,137.1,141.0,52.5
Richarlison de Andrade,Spurs,Forward,63,62.44,0.44,0.14,0.31,0.0,2.82,1.2,1.19,1.55,1.08,1.59,11,32.0,0,17,11,1.05,156,0,2.0,5.6,474.6,187.7,618.0,127.4
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,Midfielder,55,75.85,0.07,0.03,0.3,0.0,4.01,4.87,1.19,1.55,1.08,1.59,11,32.0,0,17,0,0.0,0,0,2.0,0.7,495.0,115.6,170.0,78.3
Xavi Simons,Spurs,Midfielder,65,71.51,0.1,0.24,0.22,0.06,1.42,1.87,1.19,1.55,1.08,1.59,11,32.0,0,17,2,0.09,57,0,2.0,1.2,293.4,480.5,217.0,99.1
Randal Kolo Muani,Spurs,Forward,69,60.97,0.16,0.09,0.14,0.0,1.4,1.55,1.19,1.55,1.08,1.59,11,32.0,0,17,5,0.09,38,0,2.0,0.4,144.6,209.6,209.0,55.3
Conor Gallagher,Spurs,Midfielder,51,75.56,0.14,0.06,0.0,0.0,2.32,1.54,1.19,1.55,1.08,1.59,11,32.0,0,17,1,0.0,6,0,2.0,0.1,85.8,107.2,86.0,27.9
Alphonse Areola,West Ham,Goalkeeper,43,100.0,0.0,0.0,0.0,0.0,1.5,0.0,1.25,1.87,0.96,1.78,20,32.0,1,18,0,0.0,0,0,3.0,2.0,570.4,10.0,0.0,57.9
El Hadji Malick Diouf,West Ham,Defender,41,93.07,0.02,0.1,0.17,0.0,5.81,1.38,1.25,1.87,0.96,1.78,20,32.0,1,18,4,0.0,183,0,3.0,2.5,447.0,263.2,85.0,79.7
Maximilian Kilman,West Ham,Defender,41,82.12,0.07,0.01,0.23,0.0,8.31,0.92,1.25,1.87,0.96,1.78,20,32.0,1,18,0,0.0,0,0,3.0,0.1,392.4,55.8,60.0,50.9
Konstantinos Mavropanos,West Ham,Defender,44,87.41,0.08,0.02,0.1,0.0,9.84,1.47,1.25,1.87,0.96,1.78,20,32.0,1,18,15,0.54,180,0,3.0,0.2,551.2,41.1,188.0,78.0
Nayef Aguerd,West Ham,Defender,44,100.0,0.04,0.0,0.0,0.0,7.0,0.5,1.25,1.87,0.96,1.78,20,32.0,1,18,0,0.0,0,0,3.0,0.0,39.0,3.9,8.0,5.1
Ollie Scarles,West Ham,Defender,43,61.48,0.03,0.13,0.14,0.0,5.92,3.99,1.25,1.87,0.96,1.78,20,32.0,1,18,0,0.0,0,0,3.0,0.0,138.2,71.7,22.0,23.2
Jean-Clair Todibo,West Ham,Defender,43,95.06,0.03,0.02,0.21,0.05,6.4,1.96,1.25,1.87,0.96,1.78,20,32.0,1,18,4,0.0,90,0,3.0,0.1,370.6,65.5,24.0,46.1
Aaron Wan-Bissaka,West Ham,Defender,41,96.72,0.0,0.05,0.19,0.0,6.34,1.37,1.25,1.87,0.96,1.78,20,32.0,1,18,2,0.0,172,0,3.0,4.6,406.6,289.7,30.0,73.0
Lucas Tolentino Coelho de Lima,West Ham,Midfielder,59,95.31,0.14,0.18,0.29,0.06,1.78,2.38,1.25,1.87,0.96,1.78,20,32.0,1,18,0,0.0,0,0,3.0,1.1,374.6,397.2,186.0,95.7
Crysencio Summerville,West Ham,Midfielder,55,87.5,0.22,0.1,0.19,0.0,2.04,1.5,1.25,1.87,0.96,1.78,20,32.0,1,18,1,0.0,2,0,3.0,1.4,371.0,331.2,472.0,117.4
Freddie Potts,West Ham,Midfielder,44,62.83,0.02,0.1,0.08,0.0,3.95,2.13,1.25,1.87,0.96,1.78,20,32.0,1,18,1,0.0,45,0,3.0,0.5,185.4,140.7,37.0,36.4
Jarrod Bowen,West Ham,Forward,76,99.86,0.24,0.17,0.13,0.0,1.91,1.3,1.25,1.87,0.96,1.78,20,32.0,1,18,9,0.13,182,1,3.0,10.1,685.6,510.9,696.0,189.2
Mads Hermansen,West Ham,Goalkeeper,42,100.0,0.0,0.0,0.0,0.0,1.36,0.0,1.25,1.87,0.96,1.78,20,32.0,1,18,6,0.0,182,0,3.0,0.5,275.0,0.0,0.0,27.5
Mateus Gonçalo Espanha Fernandes,West Ham,Midfielder,55,92.61,0.04,0.1,0.19,0.0,2.67,3.05,1.25,1.87,0.96,1.78,20,32.0,1,18,3,0.02,180,0,3.0,0.4,532.0,490.1,112.0,113.5
Pablo Felipe Pereira de Jesus,West Ham,Forward,54,66.98,0.15,0.07,0.0,0.0,2.23,2.46,1.25,1.87,0.96,1.78,20,32.0,1,18,5,0.21,155,0,3.0,0.0,30.8,66.1,32.0,12.9
Valentín Castellanos,West Ham,Forward,55,89.49,0.36,0.06,0.2,0.0,1.67,0.52,1.25,1.87,0.96,1.78,20,32.0,1,18,4,0.12,121,0,3.0,0.1,120.4,122.9,259.0,49.0
Axel Disasi,West Ham,Defender,45,100.0,0.15,0.0,0.0,0.0,5.14,0.43,1.25,1.87,0.96,1.78,20,32.0,1,18,4,0.41,182,0,3.0,0.1,102.4,14.0,80.0,19.7
Sam Johnstone,Wolves,Goalkeeper,44,100.0,0.0,0.0,0.0,0.0,2.0,0.17,0.96,1.78,1.25,1.87,18,32.0,0,20,0,0.0,0,0,3.0,0.1,308.0,0.1,0.0,30.8
José Malheiro de Sá,Wolves,Goalkeeper,42,100.0,0.0,0.0,0.11,0.0,2.05,0.0,0.96,1.78,1.25,1.87,18,32.0,0,20,4,0.0,182,0,3.0,1.2,409.4,10.0,0.0,42.3
Emmanuel Agbadou,Wolves,Defender,42,86.75,0.04,0.01,0.08,0.08,7.61,2.62,0.96,1.78,1.25,1.87,18,32.0,0,20,0,0.0,0,0,3.0,0.1,312.2,76.0,75.0,46.4
Matt Doherty,Wolves,Defender,44,81.33,0.01,0.02,0.49,0.0,5.64,1.67,0.96,1.78,1.25,1.87,18,32.0,0,20,1,0.0,58,0,3.0,0.1,116.2,50.8,18.0,18.6
Hugo Bueno López,Wolves,Defender,43,77.18,0.03,0.14,0.05,0.0,4.12,2.45,0.96,1.78,1.25,1.87,18,32.0,0,20,3,0.0,103,0,3.0,0.2,466.8,552.1,140.0,116.2
Yerson Mosquera Valdelamar,Wolves,Defender,43,86.97,0.11,0.06,0.52,0.0,6.38,2.58,0.96,1.78,1.25,1.87,18,32.0,0,20,3,0.04,126,0,3.0,0.1,345.2,125.7,209.0,68.0
Santiago Ignacio Bueno,Wolves,Defender,44,96.92,0.05,0.01,0.19,0.0,5.53,1.97,0.96,1.78,1.25,1.87,18,32.0,0,20,3,0.04,182,0,3.0,0.1,447.8,98.5,170.0,71.5
Toti Gomes,Wolves,Defender,42,84.37,0.04,0.01,0.17,0.08,6.93,1.39,0.96,1.78,1.25,1.87,18,32.0,0,20,0,0.0,0,0,3.0,0.1,240.4,78.2,34.0,35.3
Ki-Jana Hoever,Wolves,Defender,38,60.69,0.0,0.07,0.0,0.0,5.74,2.77,0.96,1.78,1.25,1.87,18,32.0,0,20,0,0.0,0,0,3.0,0.9,101.4,87.8,13.0,20.3
Hwang Hee-chan,Wolves,Midfielder,56,65.28,0.19,0.08,0.23,0.0,1.73,0.63,0.96,1.78,1.25,1.87,18,32.0,0,20,0,0.0,0,0,3.0,0.1,132.2,152.8,145.0,42.4
André Trindade da Costa Neto,Wolves,Midfielder,52,84.64,0.02,0.04,0.38,0.0,3.13,2.66,0.96,1.78,1.25,1.87,18,32.0,0,20,15,0.15,182,0,3.0,0.1,337.8,241.4,37.0,61.6
Marshall Munetsi,Wolves,Midfielder,53,73.76,0.19,0.04,0.21,0.0,4.03,2.17,0.96,1.78,1.25,1.87,18,32.0,0,20,0,0.0,0,0,3.0,0.0,163.6,61.8,196.0,42.1
Jackson Tchatchoua,Wolves,Defender,44,66.75,0.01,0.11,0.16,0.0,3.98,1.43,0.96,1.78,1.25,1.87,18,32.0,0,20,6,0.07,180,0,3.0,0.0,301.8,316.8,63.0,68.2
Ladislav Krejcí,Wolves,Defender,45,94.95,0.06,0.04,0.13,0.04,6.36,1.02,0.96,1.78,1.25,1.87,18,32.0,0,20,5,0.04,182,0,3.0,0.1,451.6,115.3,219.0,78.9
Mateus Mané,Wolves,Forward,44,70.83,0.09,0.08,0.0,0.0,1.9,1.12,0.96,1.78,1.25,1.87,18,32.0,0,20,3,0.03,114,0,3.0,1.5,216.4,240.0,199.0,65.2
Adam Armstrong,Wolves,Forward,52,91.75,0.11,0.16,0.47,0.0,1.59,0.48,0.96,1.78,1.25,1.87,18,32.0,0,20,7,0.47,147,0,3.0,0.1,87.8,63.2,34.0,18.6
